"No.","Time","Source","Destination","Protocol","Length","Info"
"839","23.414624382","172.17.61.200","142.250.182.238","TCP","66","47756  >  443 [ACK] Seq=27167 Ack=5785 Win=129 Len=0 TSval=51437144 TSecr=3636823969"
"840","23.421960486","172.17.61.200","142.250.182.238","TLSv1.2","105","Application Data"
"841","23.450388392","172.17.61.200","172.217.26.10","TLSv1.2","288","[TCP Previous segment not captured] , Application Data"
"842","23.450985196","172.17.61.200","172.217.26.10","TLSv1.2","105","Application Data"
"843","23.453351465","172.217.26.10","172.17.61.200","TCP","66","443  >  59378 [ACK] Seq=1 Ack=224 Win=317 Len=0 TSval=2861584507 TSecr=2618012576"
"844","23.453352455","172.217.26.10","172.17.61.200","TCP","66","443  >  59378 [ACK] Seq=1 Ack=263 Win=317 Len=0 TSval=2861584507 TSecr=2618012576"
"845","23.469145133","142.250.182.238","172.17.61.200","TCP","66","443  >  47756 [ACK] Seq=5785 Ack=27206 Win=17467 Len=0 TSval=3636824060 TSecr=51437151"
"846","23.474532396","172.217.26.10","172.17.61.200","TLSv1.2","105","Application Data"
"847","23.515282057","172.17.61.200","172.217.26.10","TCP","66","59378  >  443 [ACK] Seq=263 Ack=40 Win=61 Len=0 TSval=2618012641 TSecr=2861584529"
"848","23.722519474","172.217.26.10","172.17.61.200","TLSv1.2","135","Application Data"
"849","23.722519589","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.10? Tell 172.17.60.1"
"850","23.722522222","172.217.26.10","172.17.61.200","TLSv1.2","97","Application Data"
"851","23.722744670","172.17.61.200","172.217.26.10","TCP","66","59378  >  443 [ACK] Seq=263 Ack=109 Win=61 Len=0 TSval=2618012848 TSecr=2861584772"
"852","23.722833933","172.17.61.200","172.217.26.10","TCP","66","59378  >  443 [ACK] Seq=263 Ack=140 Win=61 Len=0 TSval=2618012848 TSecr=2861584773"
"853","23.728963810","172.17.61.200","142.251.223.138","TLSv1.2","3593","Application Data"
"854","23.729879171","172.17.61.200","142.251.223.138","TLSv1.2","437","Application Data, Application Data"
"855","23.731362349","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=968 Ack=1519 Win=611 Len=0 TSval=1089477610 TSecr=4282913357"
"856","23.731362740","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=968 Ack=2967 Win=634 Len=0 TSval=1089477610 TSecr=4282913357"
"857","23.731362829","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=968 Ack=3598 Win=657 Len=0 TSval=1089477610 TSecr=4282913357"
"858","23.731362916","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=968 Ack=3969 Win=679 Len=0 TSval=1089477610 TSecr=4282913358"
"859","24.002293513","172.17.61.200","44.216.98.239","TCP","66","56694  >  443 [ACK] Seq=1 Ack=1 Win=61 Len=0 TSval=935599699 TSecr=1633865081"
"860","24.066373522","172.17.61.200","104.16.10.34","TCP","66","[TCP Dup ACK 18#23] 47466  >  443 [ACK] Seq=1 Ack=1 Win=61 Len=0 TSval=3486646767 TSecr=1867240613"
"861","24.189887128","172.17.61.95","224.0.0.251","MDNS","119","Standard query 0x003c PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"862","24.194744892","fe80::90fa:17ff:fe1f:48d4","ff02::fb","MDNS","139","Standard query 0x003c PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"863","24.197425263","172.217.26.10","172.17.61.200","TLSv1.2","105","Application Data"
"864","24.197426375","172.17.60.2","224.0.0.18","VRRP","60","Announcement (v2)"
"865","24.197426480","172.217.26.10","172.17.61.200","TCP","105","[TCP Retransmission] 443  >  59378 [PSH, ACK] Seq=140 Ack=263 Win=317 Len=39 TSval=2861585243 TSecr=2618012848"
"866","24.197449729","172.17.60.47","224.0.0.251","MDNS","1096","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR 0X1622â\200\231s MacBook Air._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 0EB82583C07A@0X1622â\200\231s MacBook Air._raop._tcp.local SRV, cache flush 0 0 7000 0X1622-2.local SRV, cache flush 0 0 7000 0X1622-2.local TXT, cache flush PTR _asquic._udp.local PTR B8314519-4DC0-43EF-A475-2A115632F7F4._asquic._udp.local SRV, cache flush 0 0 63603 0X1622-2.local PTR, cache flush 0X1622-2.local A, cache flush 172.17.60.47 NSEC, cache flush 0X1622â\200\231s MacBook Air._airplay._tcp.local NSEC, cache flush 0EB82583C07A@0X1622â\200\231s MacBook Air._raop._tcp.local NSEC, cache flush B8314519-4DC0-43EF-A475-2A115632F7F4._asquic._udp.local NSEC, cache flush 47.60.17.172.in-addr.arpa NSEC, cache flush 0X1622-2.local"
"867","24.197449276","44.216.98.239","172.17.61.200","TCP","66","[TCP ACKed unseen segment] 443  >  56694 [ACK] Seq=1 Ack=2 Win=385 Len=0 TSval=1633910097 TSecr=935554727"
"868","24.197452394","142.251.223.138","172.17.61.200","TLSv1.2","136","[TCP Previous segment not captured] , Application Data"
"869","24.197452697","142.251.223.138","172.17.61.200","TLSv1.2","108","Application Data"
"870","24.197452794","142.251.223.138","172.17.61.200","TLSv1.2","97","Application Data"
"871","24.197452890","142.251.223.138","172.17.61.200","TLSv1.2","105","Application Data"
"872","24.197452984","142.251.223.138","172.17.61.200","TLSv1.2","1033","Application Data"
"873","24.197453080","142.251.223.138","172.17.61.200","TLSv1.2","119","Application Data"
"874","24.197453175","104.16.10.34","172.17.61.200","TCP","66","[TCP Dup ACK 19#23] 443  >  47466 [ACK] Seq=1 Ack=2 Win=295 Len=0 TSval=1867241637 TSecr=3486572934"
"875","24.197453272","142.251.223.138","172.17.61.200","TCP","119","[TCP Retransmission] 443  >  33294 [PSH, ACK] Seq=2156 Ack=3969 Win=679 Len=53 TSval=1089477957 TSecr=4282913358"
"876","24.197529003","172.17.61.200","142.251.223.138","TCP","78","[TCP Dup ACK 262#1] 33294  >  443 [ACK] Seq=3969 Ack=968 Win=59 Len=0 TSval=4282913826 TSecr=1089477610 SLE=1007 SRE=1077"
"877","24.197567596","172.17.61.200","172.217.26.10","TCP","66","59378  >  443 [ACK] Seq=263 Ack=179 Win=61 Len=0 TSval=2618013323 TSecr=2861585027"
"878","24.197597228","172.17.61.200","142.251.223.138","TCP","78","[TCP Dup ACK 262#2] 33294  >  443 [ACK] Seq=3969 Ack=968 Win=59 Len=0 TSval=4282913826 TSecr=1089477610 SLE=1007 SRE=1119"
"879","24.197611033","172.17.61.200","172.217.26.10","TCP","78","[TCP Dup ACK 877#1] 59378  >  443 [ACK] Seq=263 Ack=179 Win=61 Len=0 TSval=2618013323 TSecr=2861585243 SLE=140 SRE=179"
"880","24.197619318","172.17.61.200","142.251.223.138","TCP","78","[TCP Dup ACK 262#3] 33294  >  443 [ACK] Seq=3969 Ack=968 Win=59 Len=0 TSval=4282913826 TSecr=1089477610 SLE=1007 SRE=1150"
"881","24.197674568","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.98? Tell 172.17.60.1"
"882","24.197868371","172.17.61.200","142.251.223.138","TCP","86","[TCP Dup ACK 262#4] 33294  >  443 [ACK] Seq=3969 Ack=968 Win=59 Len=0 TSval=4282913826 TSecr=1089477610 SLE=2156 SRE=2209 SLE=1007 SRE=2209"
"883","24.197960996","172.17.61.200","172.217.26.10","TLSv1.2","105","Application Data"
"884","24.199955341","142.251.223.138","172.17.61.200","TLSv1.2","105","[TCP Fast Retransmission] , Application Data"
"885","24.200001122","172.17.61.200","142.251.223.138","TCP","66","33294  >  443 [ACK] Seq=3969 Ack=2209 Win=58 Len=0 TSval=4282913828 TSecr=1089478078"
"886","24.203727821","172.17.61.200","142.251.223.138","TLSv1.2","101","Application Data"
"887","24.203925002","172.17.61.200","142.251.223.138","TLSv1.2","105","Application Data"
"888","24.205320263","172.17.61.200","142.251.223.138","TLSv1.2","101","Application Data"
"889","24.206588987","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=2209 Ack=4004 Win=679 Len=0 TSval=1089478084 TSecr=4282913832"
"890","24.206589846","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=2209 Ack=4043 Win=679 Len=0 TSval=1089478084 TSecr=4282913832"
"891","24.206590090","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=2209 Ack=4078 Win=679 Len=0 TSval=1089478086 TSecr=4282913834"
"892","24.213468101","172.17.61.200","142.251.223.138","TLSv1.2","101","Application Data"
"893","24.216999860","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=2209 Ack=4113 Win=679 Len=0 TSval=1089478094 TSecr=4282913842"
"894","24.218368456","172.17.61.200","142.251.223.138","TLSv1.2","3527","Application Data"
"895","24.219828935","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=2209 Ack=5561 Win=702 Len=0 TSval=1089478099 TSecr=4282913847"
"896","24.221948760","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=2209 Ack=7009 Win=724 Len=0 TSval=1089478099 TSecr=4282913847"
"897","24.221949370","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=2209 Ack=7574 Win=747 Len=0 TSval=1089478099 TSecr=4282913847"
"898","24.226396174","172.17.61.200","142.250.193.74","TLSv1.2","3486","Application Data"
"899","24.226979168","172.17.61.200","142.250.193.74","TLSv1.2","290","Application Data, Application Data"
"900","24.228023932","142.250.193.74","172.17.61.200","TCP","66","443  >  48366 [ACK] Seq=1 Ack=1449 Win=385 Len=0 TSval=4239530899 TSecr=2623674739"
"901","24.231759304","142.250.193.74","172.17.61.200","TCP","66","443  >  48366 [ACK] Seq=1 Ack=2897 Win=408 Len=0 TSval=4239530899 TSecr=2623674739"
"902","24.231759923","142.250.193.74","172.17.61.200","TCP","66","443  >  48366 [ACK] Seq=1 Ack=3421 Win=430 Len=0 TSval=4239530899 TSecr=2623674739"
"903","24.231760028","142.250.193.74","172.17.61.200","TCP","66","443  >  48366 [ACK] Seq=1 Ack=3645 Win=453 Len=0 TSval=4239530899 TSecr=2623674739"
"904","24.248839195","172.217.26.10","172.17.61.200","TCP","66","443  >  59378 [ACK] Seq=179 Ack=302 Win=317 Len=0 TSval=2861585303 TSecr=2618013323"
"905","24.252522850","142.250.193.74","172.17.61.200","TLSv1.2","105","Application Data"
"906","24.293284481","172.17.61.200","142.250.193.74","TCP","66","48366  >  443 [ACK] Seq=3645 Ack=40 Win=60 Len=0 TSval=2623674806 TSecr=4239530923"
"907","24.298514006","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.84? Tell 172.17.60.1"
"908","24.396942933","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.60.10? Tell 172.17.60.1"
"909","24.494837289","142.250.193.74","172.17.61.200","TLSv1.2","1058","Application Data"
"910","24.494838320","142.250.193.74","172.17.61.200","TLSv1.2","189","Application Data"
"911","24.494838441","142.250.193.74","172.17.61.200","TLSv1.2","97","Application Data"
"912","24.494838568","142.250.193.74","172.17.61.200","TLSv1.2","105","Application Data"
"913","24.494950111","172.17.61.200","142.250.193.74","TCP","66","48366  >  443 [ACK] Seq=3645 Ack=1032 Win=60 Len=0 TSval=2623675007 TSecr=4239531163"
"914","24.495000038","172.17.61.200","142.250.193.74","TCP","66","48366  >  443 [ACK] Seq=3645 Ack=1155 Win=60 Len=0 TSval=2623675007 TSecr=4239531163"
"915","24.495019281","172.17.61.200","142.250.193.74","TCP","66","48366  >  443 [ACK] Seq=3645 Ack=1186 Win=60 Len=0 TSval=2623675007 TSecr=4239531163"
"916","24.495038060","172.17.61.200","142.250.193.74","TCP","66","48366  >  443 [ACK] Seq=3645 Ack=1225 Win=60 Len=0 TSval=2623675007 TSecr=4239531163"
"917","24.501542714","172.17.61.200","142.250.193.74","TLSv1.2","101","Application Data"
"918","24.501626321","172.17.61.200","142.250.193.74","TLSv1.2","105","Application Data"
"919","24.503175401","142.250.193.74","172.17.61.200","TCP","66","443  >  48366 [ACK] Seq=1225 Ack=3719 Win=453 Len=0 TSval=4239531174 TSecr=2623675014"
"920","24.509970227","142.251.223.138","172.17.61.200","TLSv1.2","167","Application Data"
"921","24.509970870","142.251.223.138","172.17.61.200","TLSv1.2","97","Application Data"
"922","24.510102074","142.251.223.138","172.17.61.200","TLSv1.2","105","Application Data"
"923","24.510143756","172.17.61.200","142.251.223.138","TCP","66","33294  >  443 [ACK] Seq=7574 Ack=2341 Win=58 Len=0 TSval=4282914138 TSecr=1089478388"
"924","24.513617058","172.17.61.200","142.251.223.138","TLSv1.2","105","Application Data"
"925","24.514122303","172.17.61.200","142.251.223.138","TLSv1.2","101","Application Data"
"926","24.515369032","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=2380 Ack=7613 Win=747 Len=0 TSval=1089478394 TSecr=4282914142"
"927","24.515686294","142.251.223.138","172.17.61.200","TCP","66","443  >  33294 [ACK] Seq=2380 Ack=7648 Win=747 Len=0 TSval=1089478394 TSecr=4282914142"
"928","24.518130199","172.17.61.200","172.24.2.76","DNS","129","Standard query 0x6ad0 HTTPS 4-prod-dynamite-prod-05-us-signaler-pa.clients6.google.com OPT"
"929","24.518449902","172.17.61.200","172.24.2.76","DNS","129","Standard query 0xf367 A 4-prod-dynamite-prod-05-us-signaler-pa.clients6.google.com OPT"
"930","24.519953974","172.24.2.76","172.17.61.200","DNS","179","Standard query response 0x6ad0 HTTPS 4-prod-dynamite-prod-05-us-signaler-pa.clients6.google.com SOA ns1.google.com OPT"
"931","24.520344032","172.24.2.76","172.17.61.200","DNS","145","Standard query response 0xf367 A 4-prod-dynamite-prod-05-us-signaler-pa.clients6.google.com A 142.251.43.106 OPT"
"932","24.520990532","172.17.61.200","142.251.43.106","TCP","74","48898  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4037348825 TSecr=0 WS=1024"
"933","24.523354700","142.251.43.106","172.17.61.200","TCP","74","443  >  48898 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1269908011 TSecr=4037348825 WS=128"
"934","24.523433776","172.17.61.200","142.251.43.106","TCP","66","48898  >  443 [ACK] Seq=1 Ack=1 Win=64512 Len=0 TSval=4037348828 TSecr=1269908011"
"935","24.524673536","172.17.61.200","142.251.43.106","TLSv1.3","2396","Client Hello (SNI=4-prod-dynamite-prod-05-us-signaler-pa.clients6.google.com)"
"936","24.527975169","142.251.43.106","172.17.61.200","TCP","66","443  >  48898 [ACK] Seq=1 Ack=1449 Win=31872 Len=0 TSval=1269908015 TSecr=4037348829"
"937","24.527975729","142.251.43.106","172.17.61.200","TCP","66","443  >  48898 [ACK] Seq=1 Ack=2331 Win=34816 Len=0 TSval=1269908015 TSecr=4037348829"
"938","24.641530689","142.251.43.106","172.17.61.200","TLSv1.3","1589","Server Hello, Change Cipher Spec, Application Data"
"939","24.641612075","172.17.61.200","142.251.43.106","TCP","66","48898  >  443 [ACK] Seq=2331 Ack=1524 Win=63488 Len=0 TSval=4037348946 TSecr=1269908118"
"940","24.642723495","172.17.61.200","142.251.43.106","TLSv1.3","156","Change Cipher Spec, Application Data"
"941","24.643116614","172.17.61.200","142.251.43.106","TLSv1.3","158","Application Data"
"942","24.643535445","172.17.61.200","142.251.43.106","TLSv1.3","620","Application Data"
"943","24.644924924","142.251.43.106","172.17.61.200","TCP","66","443  >  48898 [ACK] Seq=1524 Ack=2421 Win=34816 Len=0 TSval=1269908132 TSecr=4037348947"
"944","24.644925073","142.251.43.106","172.17.61.200","TCP","66","443  >  48898 [ACK] Seq=1524 Ack=2513 Win=34816 Len=0 TSval=1269908132 TSecr=4037348947"
"945","24.645318628","142.251.43.106","172.17.61.200","TCP","66","443  >  48898 [ACK] Seq=1524 Ack=3067 Win=37760 Len=0 TSval=1269908133 TSecr=4037348948"
"946","24.669827349","142.251.43.106","172.17.61.200","TLSv1.3","1144","Application Data, Application Data"
"947","24.669828255","142.251.43.106","172.17.61.200","TLSv1.3","97","Application Data"
"948","24.670117363","172.17.61.200","142.251.43.106","TCP","66","48898  >  443 [ACK] Seq=3067 Ack=2633 Win=62464 Len=0 TSval=4037348974 TSecr=1269908157"
"949","24.670405454","172.17.61.200","142.251.43.106","TLSv1.3","97","Application Data"
"950","24.684482374","172.17.61.226","172.17.61.255","UDP","86","57621  >  57621 Len=44"
"951","24.728997638","142.251.43.106","172.17.61.200","TCP","66","443  >  48898 [ACK] Seq=2633 Ack=3098 Win=37760 Len=0 TSval=1269908216 TSecr=4037348975"
"952","24.749013377","172.17.61.233","224.0.0.22","IGMPv3","56","Membership Report / Join group 224.0.0.251 for any sources"
"953","24.758058144","172.17.61.233","224.0.0.251","MDNS","82","Standard query 0x0001 PTR _googlecast._tcp.local, ""QU"" question"
"954","24.758058882","172.17.61.233","224.0.0.251","MDNS","103","Standard query 0x0001 PTR _googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question"
"955","24.758180071","fe80::4b0c:c35d:d337:57c7","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"956","24.758684670","fe80::4b0c:c35d:d337:57c7","ff02::fb","MDNS","102","Standard query 0x0001 PTR _googlecast._tcp.local, ""QU"" question"
"957","24.758685155","fe80::4b0c:c35d:d337:57c7","ff02::fb","MDNS","123","Standard query 0x0001 PTR _googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question"
"958","24.758685279","fe80::4b0c:c35d:d337:57c7","ff02::fb","MDNS","139","Standard query 0x0001 PTR _googlecast._tcp.local, ""QU"" question PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question"
"959","24.759768336","172.17.61.233","224.0.0.251","MDNS","119","Standard query 0x0001 PTR _googlecast._tcp.local, ""QU"" question PTR _674A0243._sub._googlecast._tcp.local, ""QU"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QU"" question"
"960","24.759780253","fe80::4b0c:c35d:d337:57c7","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"961","24.951218825","IETF-VRRP-VRID_02","Intel_30:32:07","ARP","56","Who has 172.17.61.98? Tell 172.17.60.1"
"962","25.012904714","142.251.43.106","172.17.61.200","TLSv1.3","397","Application Data"
"963","25.019987341","172.17.61.200","142.251.43.106","TCP","74","48910  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4037349324 TSecr=0 WS=1024"
"964","25.021932367","142.251.43.106","172.17.61.200","TLSv1.3","97","Application Data"
"965","25.021933141","142.251.43.106","172.17.61.200","TLSv1.3","105","Application Data"
"966","25.022121987","172.17.61.200","142.251.43.106","TCP","66","48898  >  443 [ACK] Seq=3098 Ack=3034 Win=62464 Len=0 TSval=4037349326 TSecr=1269908500"
"967","25.023772614","172.17.61.200","142.251.43.106","TLSv1.3","105","Application Data"
"968","25.024002144","142.251.43.106","172.17.61.200","TCP","74","443  >  48910 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1269908510 TSecr=4037349324 WS=128"
"969","25.024099570","172.17.61.200","142.251.43.106","TCP","66","48910  >  443 [ACK] Seq=1 Ack=1 Win=64512 Len=0 TSval=4037349328 TSecr=1269908510"
"970","25.025799746","172.17.61.200","142.251.43.106","TLSv1.3","2396","Client Hello (SNI=4-prod-dynamite-prod-05-us-signaler-pa.clients6.google.com)"
"971","25.030757825","142.251.43.106","172.17.61.200","TCP","66","443  >  48898 [ACK] Seq=3034 Ack=3137 Win=37760 Len=0 TSval=1269908519 TSecr=4037349328"
"972","25.032350987","142.251.43.106","172.17.61.200","TCP","66","443  >  48910 [ACK] Seq=1 Ack=1449 Win=31872 Len=0 TSval=1269908519 TSecr=4037349330"
"973","25.032351771","142.251.43.106","172.17.61.200","TCP","66","443  >  48910 [ACK] Seq=1 Ack=2331 Win=34816 Len=0 TSval=1269908519 TSecr=4037349330"
"974","25.086482376","142.251.43.106","172.17.61.200","TLSv1.3","1589","Server Hello, Change Cipher Spec, Application Data"
"975","25.086565517","172.17.61.200","142.251.43.106","TCP","66","48910  >  443 [ACK] Seq=2331 Ack=1524 Win=63488 Len=0 TSval=4037349391 TSecr=1269908573"
